,stars
1120182,4
3195853,2
1802812,4
4784416,4
3504801,2
236340,5
3322584,2
1475700,5
5118677,2
1747073,2
2079829,1
3848818,5
2799704,5
1970951,4
782953,5
5138832,4
1529490,2
2026400,4
2079103,4
5037508,4
2667943,5
2962470,5
4553614,3
4950344,3
418037,5
2952647,2
4092469,5
1039272,4
3867782,4
3168511,1
5223393,5
5018441,5
4334771,1
5119103,4
1224653,5
4341889,3
4470706,1
4116326,5
2794402,3
1762592,2
1780304,5
1968107,4
2786541,5
380713,4
1364735,5
677075,4
3596787,4
1586195,4
468388,5
3174577,2
4721299,4
1588515,3
760908,4
3350139,5
5183651,3
3059423,4
257110,2
4948038,5
780388,4
4940671,5
4972991,2
683762,1
14340,2
1164262,4
1594140,1
2412710,2
3866485,3
5074136,4
678810,4
3272068,2
1449961,5
4151128,4
845862,2
1555593,3
3140565,5
1601842,2
3821802,4
1235888,5
4307937,5
264552,5
5017361,1
2646892,5
2788040,4
188001,5
4130424,5
1358155,4
2598981,4
1433133,5
3656454,2
3041977,4
893184,4
167644,5
1326465,5
4697941,4
906802,4
2180228,2
4902107,4
4584683,5
2453596,2
3735353,1
3983883,4
356703,4
1152099,5
152087,3
1744504,5
1776924,5
2283617,3
3707743,4
882185,1
3204252,3
3409412,4
73817,4
621854,5
2875979,1
421913,3
2274478,5
4781072,1
35100,4
1995607,5
4760868,5
5248607,4
3068412,5
2905373,5
2698158,3
5094030,2
5052388,4
3982206,1
2401409,4
3475636,4
910293,4
479278,1
626161,5
3751917,1
3830304,5
4358224,5
4703108,4
3720937,4
4552493,1
4458195,1
1386815,1
432623,1
3195946,1
5260568,5
1548246,5
1709044,4
2110201,3
5249874,4
441404,5
2736810,5
4971824,4
4876846,2
4386005,5
2190859,5
3374098,4
2029061,4
4827862,5
1713768,3
4857141,3
2161838,5
2790621,1
2292970,2
2873852,5
4261822,1
4662015,4
1898568,5
2486382,4
3711583,5
4490704,1
1379919,5
5009903,5
757223,1
1036473,3
453643,4
2485489,5
2185226,5
2885757,5
1479757,5
4653830,5
40150,1
2284294,3
502953,4
4781915,1
3247923,2
1053241,3
2649182,4
3717022,1
1587059,3
2381236,5
4620355,1
3926504,5
678705,2
5209206,4
3782399,4
3443935,2
3198596,5
634834,5
45102,4
1843054,3
473881,2
1383321,1
823333,1
2336501,5
5254406,5
4877606,5
5226332,5
3330466,5
2186677,5
459794,4
2662486,5
4903994,5
1010321,4
3066812,5
910776,5
2636334,3
3169802,1
781052,4
2672028,2
4222065,5
3513120,4
4499896,4
4850984,5
4627685,5
3249697,5
3429634,5
1069556,5
4916503,4
1816513,4
1243839,4
225153,5
2432978,4
4258285,1
1127545,5
1274493,5
624841,5
2385204,4
814758,5
3500294,4
2591404,5
3012206,4
1742534,5
2252944,4
4677852,4
1081753,5
1411541,1
3698452,4
19687,4
1987973,3
3327061,5
643907,2
3476726,1
2847640,3
1055974,4
1736016,4
1231317,5
3306863,4
5246653,4
3868702,1
2284746,5
1758940,1
2671171,5
4868014,5
2090294,3
2422637,1
1127569,5
3036329,3
4722383,4
382591,4
3446765,5
4419758,4
2868247,1
5022878,5
2546900,4
1816907,4
4966273,5
1749870,3
2755993,1
3469390,2
997201,5
2654203,5
3764022,3
2000056,5
3543248,1
4685360,5
4323349,4
2114082,3
2589161,3
2766960,5
778793,4
4372368,5
4876107,5
145315,5
3494834,4
2701083,4
1292390,5
5117059,4
1773167,5
4822989,2
4681414,4
4945581,5
419940,4
2027138,1
320669,1
4869879,2
961737,4
5035177,4
4086261,4
2494765,3
4246692,5
3908144,5
2516539,3
2578512,5
3553582,3
4934932,3
4922433,4
182168,5
4613951,1
4908217,5
2090151,3
900871,5
1072667,4
2148736,1
1149920,5
3579928,5
5041523,4
4426269,5
2736686,3
378375,4
3438232,4
4244328,4
2450435,1
1861226,1
3769024,5
3517586,4
3249859,5
5134305,3
1034935,5
5230955,1
760045,2
3382600,1
150794,5
5001902,4
2540550,4
2795331,5
1875980,4
1376967,5
2060732,5
1535159,5
4816305,3
3213670,5
2699338,5
571086,5
1662568,5
185079,5
417474,1
488387,5
2232648,4
2159844,5
1910938,5
1978198,5
2360864,4
582211,5
2307793,3
5190629,4
445517,4
2623323,5
3833577,1
883601,1
1751415,5
1114416,5
3464269,3
555205,4
3201175,4
4983411,4
862414,5
3231087,5
2140991,5
4578168,5
1634720,3
1541849,4
4778249,4
2558615,5
1506436,4
939736,3
4142861,4
4265511,3
2419722,1
1964627,3
3034855,4
3138765,2
2931575,4
4923509,5
3100156,4
1040053,5
1612736,4
3856242,4
705839,5
3556346,5
4819977,5
1419982,5
5110904,5
2228383,5
2641970,4
4990762,5
378489,2
4073995,4
5025987,5
4695438,1
1938163,5
4350025,5
2462614,5
4322920,1
1589131,1
4907104,3
1782446,4
3627245,1
924068,5
4751454,5
676372,5
1016976,5
5251398,5
3935476,5
2499859,4
412644,4
2190496,5
2194174,3
544495,1
3270286,5
3228482,1
3563276,1
2613195,4
4269364,2
2169087,5
4957758,5
4644313,5
1565640,5
4576169,5
4296119,3
1554867,4
3846739,5
10705,5
448865,5
906253,4
2225132,5
2729732,4
4534737,5
633925,5
159824,5
2390835,5
1479524,5
1975489,5
311811,1
4846509,1
1256360,4
1420601,5
1347871,4
204460,5
3771197,4
861682,5
2374341,5
3573684,1
1596282,3
1755157,1
1177914,5
3746910,5
590455,1
1683853,4
1643189,1
2482893,1
2625392,5
568276,5
396715,1
2295674,5
2984506,5
593983,4
2502667,2
2550402,4
4541937,5
1729732,5
4995077,1
933419,5
4681901,5
962748,5
585877,5
3945353,4
4731004,4
4899952,5
2166409,5
962837,1
5122708,1
1932867,5
957081,1
4754235,5
2155011,5
3822804,5
1600605,3
4149582,5
1785918,5
900107,5
2325501,2
2775875,5
3158389,5
2508824,1
3957659,1
2202165,5
2485253,1
5011256,2
53349,4
2426903,5
1983894,5
1267220,4
1691389,5
3216049,1
4999340,2
2963501,5
4103051,5
3262824,3
235310,1
4418459,3
3220128,1
1690525,5
396658,5
1635717,5
5048613,5
4039013,2
4614876,4
4243436,5
447281,3
3313081,5
5205226,1
665134,5
2656034,5
1642250,4
875495,3
4231666,2
1017823,5
1869922,4
2923323,5
3787331,4
3262874,4
666656,5
2962750,5
3876881,3
3759560,5
4481971,2
1528694,3
4565819,5
4358544,4
3971334,1
3200202,4
3349867,5
131925,4
3429345,2
3073270,5
2111244,5
2786984,2
3909673,4
4690245,1
3529165,5
3023334,1
79734,5
1946181,3
2307699,5
3355900,5
1864729,3
3061703,3
1591085,5
2428261,5
1009289,5
111908,4
4908465,4
2700880,5
1885584,5
4795629,5
1461735,1
4979775,3
971532,4
2922300,5
839480,4
2997116,1
478347,5
5083349,5
3971446,5
2885002,3
3708264,4
3904960,1
3878885,5
2632460,5
4448139,3
4839508,5
2564415,4
3834542,5
1761146,4
1217916,1
563066,1
3753366,5
2137420,3
2587678,5
4039102,3
5186599,5
2117417,4
4814650,2
4310861,5
1974797,2
251720,1
3705066,4
3559905,1
3953192,3
658409,2
801523,5
35248,1
4290544,5
5026870,4
1178475,5
1682533,5
4089912,5
3575712,5
3223656,2
2753195,4
1711164,5
2655266,2
2517024,4
4548576,4
575384,1
3799008,4
2309275,5
565402,5
120905,3
2368660,1
258687,5
2036454,3
2437685,1
506288,4
4420874,5
2668674,5
3365916,5
3228912,5
3442091,2
1953008,5
456969,5
3483748,4
3991103,5
2949303,4
4141899,4
5063910,4
3602925,4
3850030,5
4804229,5
1475546,3
3427025,4
1164854,5
1108668,5
3641433,1
1848005,5
2364999,4
934392,4
4813726,5
3526213,1
2505172,1
1648349,4
3254173,5
117178,5
3843012,5
2159125,3
536070,1
2504324,4
3196976,5
3099939,5
4404429,2
3105102,5
1332012,5
3795886,4
1987816,3
3448550,3
4900278,3
1070499,5
2937475,5
1053340,2
2571834,1
4861403,3
326738,4
2447996,5
903822,5
2661370,5
79128,5
1599626,5
4023412,4
3620024,5
706062,3
1636140,4
1260976,2
579999,5
1080932,5
3501560,4
1240657,5
171865,1
4218602,5
3944419,2
1048865,3
4156006,3
718377,5
2670505,3
1953162,5
4049305,2
2180743,5
2848569,5
4923521,5
1551873,5
3765080,4
1929756,5
3625182,5
2390997,5
195706,5
1041070,1
2667537,5
3665421,2
5156408,5
2331917,4
2123840,2
1676507,1
418444,5
1764079,2
4919345,4
3221122,4
1621733,5
2861015,5
1547325,4
2616343,5
3204095,5
305333,4
2152130,5
1546686,5
1608431,5
1055986,1
4604197,5
1755493,5
4942253,5
1177084,4
1016424,1
4337388,4
2846825,5
2200108,3
4525242,3
3499692,4
1122207,5
901483,5
264259,1
5065999,4
3933828,1
3285744,2
3744025,5
159650,5
3559299,2
5234709,1
4271238,5
1113832,1
503329,5
1061737,4
323963,5
4589025,4
2400734,4
307507,4
2543465,1
564639,4
4595216,5
890985,5
2873291,1
3359313,5
486317,1
4822794,4
204566,4
4684342,5
3884524,1
3187530,3
4716749,5
3158038,4
126083,5
1676495,5
931940,2
4297227,3
2576174,4
2247550,5
3248157,3
4467341,5
5212183,2
2795819,5
2955189,5
644326,1
3663185,3
390770,5
3433193,2
1383617,5
4633232,5
758467,5
3820321,1
3056735,5
2291816,5
3732061,5
329060,4
4310817,5
2324767,5
4811316,3
718893,5
3266368,5
1657862,5
422259,2
3352432,5
690014,4
360868,4
419309,5
510690,4
975669,3
1108351,5
2051720,5
2791778,1
3424571,4
2681937,4
1121482,4
1719828,1
1840750,5
588355,5
1424491,1
4434554,1
5018065,1
2870295,2
4128043,2
3445316,5
1399651,5
4957776,5
4156812,4
2603724,4
1517079,5
552448,4
2236361,4
2178265,5
786483,4
246241,3
4430210,3
450652,1
844193,5
3617567,4
4729269,3
710291,5
3971126,2
26394,1
668682,3
3653882,5
961287,5
1282939,2
5250626,5
4700816,5
4802017,3
608378,5
2669682,3
2229368,4
3447524,5
1918744,5
3939135,2
2034563,5
4575483,5
3342430,4
625495,5
4362597,5
2681258,5
1617797,3
4717843,4
3499934,1
1202254,5
896181,4
5171694,5
4987998,1
2865979,2
2643861,3
1448455,5
5074901,2
4248829,2
396556,5
3260790,5
3012984,4
712271,2
373708,4
1935190,5
1392578,4
2831667,4
1949213,1
4606474,1
3413798,4
1553174,5
2728115,3
4990904,5
1011705,1
4053031,2
797596,3
2325659,2
4976333,3
4856342,4
345813,3
3501951,1
923447,5
661747,5
4885610,5
4021806,4
2667237,5
3440375,4
2956914,5
4865121,1
1407176,4
80832,4
4494679,5
3958262,1
1059693,2
1960170,5
4254851,4
1381395,2
5250104,5
1662593,3
3621229,1
3536459,5
3924209,4
3530632,5
1853660,1
1741826,5
1469305,4
4292716,3
2440743,5
5179506,5
844979,5
590323,3
4255589,5
3560147,5
423587,3
2923180,5
1165898,4
994336,4
843193,1
1555541,3
4416400,5
4169193,5
2032804,4
1751214,3
4362039,5
1905984,5
648472,5
3639361,5
1683961,4
2800179,5
990692,4
385970,4
169742,1
3849522,5
3267787,5
3944681,4
4249349,4
2211276,5
2424940,5
3503692,4
4735458,4
4088032,5
4349553,5
1320657,4
3556711,4
2676103,4
401307,5
2156094,4
1757771,5
508173,4
4132338,2
1920001,5
4917925,1
839957,4
1946868,4
4439116,3
5113475,5
4069736,4
4532235,5
1555670,1
4599792,4
3683217,3
3340362,4
4380211,5
1257419,5
2241149,3
2558525,1
5103216,1
3758493,4
2286765,5
4441113,1
4021125,4
2262487,3
1970364,5
2224927,1
1274340,4
2119290,2
4381552,2
4208555,3
2038366,3
3120164,1
1327712,5
1105788,5
4896269,3
1863098,5
4623496,3
162400,1
4960663,1
4594010,1
2257868,4
686015,3
3282581,1
2280111,4
1985557,3
3198584,3
971388,1
3890398,1
3950699,2
4945530,5
4255113,1
4354097,4
2481505,5
5162213,4
401235,5
3584976,2
2515774,5
3696222,5
2816468,2
2195765,1
608851,4
2154637,2
2647467,2
1892460,5
1976752,5
4598671,5
395407,5
3864265,3
2671261,1
2545218,3
3746724,2
1071471,5
1869317,5
4549621,1
1696637,3
5257784,3
5096733,1
5114209,3
4412069,3
4992802,5
1503761,5
2182870,2
4792036,4
1195771,5
608484,3
3457192,2
5062207,1
4680386,2
3384512,4
5252511,5
5102055,5
2272174,5
4547869,3
3870615,1
768276,3
5070825,5
2914694,5
1503848,5
4615885,3
4390215,5
3067692,5
3466574,4
2827221,3
2923449,1
3063461,5
2220655,2
4765903,4
4181255,4
2658390,3
1217852,5
901474,5
5231488,5
277570,5
2160451,5
3009518,5
2186660,5
1531427,1
1171522,5
2977324,5
2494227,5
3960268,2
2676934,4
3182353,4
445099,5
189776,4
3119690,4
760209,4
309712,4
5212352,4
1217598,5
1300141,5
4471762,5
1154059,5
987220,5
774609,3
977445,1
2762522,5
4154110,5
3399203,3
3160684,3
4995124,1
817969,3
1535421,3
174474,1
2023731,4
3484569,3
4436591,5
4647821,4
700956,4
53961,5
609249,4
4798515,5
916893,1
269526,5
2097254,5
5171490,5
274923,5
4928938,5
1039492,5
4448605,5
2376932,5
4050399,4
4436845,3
3295674,1
4265487,2
5097602,1
2623281,4
3789835,5
688335,2
2279845,5
1565405,3
3370773,1
1686925,1
3194922,1
2920327,5
739198,1
3829355,5
4646573,2
2269299,5
972021,5
4296575,5
4281649,3
2311410,1
5028977,2
3133571,4
4593462,4
860120,4
1150292,4
526723,5
2282903,4
1402363,4
1941618,4
2185394,3
3304524,5
3160510,5
4343900,2
2947019,5
3025966,5
1086567,5
2205589,4
1968429,5
3031276,3
3180554,5
887722,2
2276374,3
3828060,5
130680,5
2310372,5
2040919,5
2130909,1
1635456,1
3472698,4
1937905,5
818302,5
1236699,5
1796646,2
2235937,3
3482539,5
1754112,5
4942476,5
5227092,2
2039878,3
695059,2
2586688,1
222659,5
2536498,4
3087292,5
160256,2
2036228,4
5123337,1
1954777,5
2117946,5
2503751,1
3449416,5
3550822,5
1698572,5
538242,2
1188737,4
3840182,1
4921256,5
3118074,4
3974460,5
328094,4
4851354,5
3010744,1
548575,5
1233116,5
1932044,1
1040885,5
1914522,2
3715960,5
789600,4
2197351,4
1499588,2
2828316,4
3087757,1
4806952,3
4679668,1
4500878,5
1729058,2
2089978,5
1013029,1
143134,1
4963454,3
2931640,5
417217,5
1476092,1
1952627,4
864590,2
3809788,4
3159447,4
5222563,3
1788835,4
1112300,3
2304436,5
2368711,1
360289,3
1786427,2
2402600,5
1754327,5
954564,3
847746,5
2383295,5
2657629,3
237104,4
2689832,1
3207370,3
3803583,5
4599291,3
4115062,5
1603542,4
2758042,1
2437944,1
1863615,3
1018178,4
2561006,5
5047744,4
4757319,4
1145176,1
4482874,5
1508179,5
1221716,3
412094,5
812047,5
1768720,5
4448943,3
3376629,5
2669294,3
1080262,4
779147,4
4359842,4
1494195,4
4489503,5
1183322,3
3707020,5
4885855,5
2666718,5
697862,5
2012682,5
1793234,5
1468856,4
2372289,3
2086097,5
4430903,5
3188064,5
3881446,1
58188,1
383994,5
4989887,2
4360778,5
4620192,2
2192937,4
3567421,5
3884595,5
3760395,1
2259535,3
4110521,4
1560527,3
1645417,5
726435,4
948271,2
763039,5
222625,4
714760,5
528164,5
1025210,3
4679868,5
560686,3
2563158,2
1371826,4
110209,5
1734950,3
847924,5
27841,3
1670499,5
2099968,5
3796391,3
4346385,3
4262151,5
4552638,5
3609240,5
2893786,4
1421896,3
4024331,5
490774,2
497225,5
1829469,5
4973410,4
2198579,4
2369597,1
3101629,4
244380,5
1967321,5
3717651,5
3843243,4
2368383,2
2134948,5
841015,5
1621522,5
4226234,4
5000666,1
1780846,4
560393,3
2546330,1
2661461,5
2142874,4
5098760,5
2364231,1
2003595,3
5089327,5
885125,4
5059386,4
2179033,4
4812074,5
1800919,5
989355,5
1824736,1
3055340,2
1833574,5
5190366,2
2963705,5
3329612,4
4104802,5
803745,3
1455865,1
3705539,5
750003,1
4529796,5
2547594,1
310106,5
3396894,2
2805744,5
2798783,4
5057445,4
529645,1
1139742,5
3063566,5
3290640,2
1583563,5
4117413,1
1501912,2
563005,5
4588279,4
1957577,5
595258,5
5192666,5
1573272,5
4510300,3
3199868,4
1370470,5
2028538,4
1277307,4
2290911,2
3931040,1
3814546,3
1736068,5
2588355,4
112076,5
1121157,3
3187583,5
3716896,5
3192774,4
496560,4
1218515,4
4624764,5
1038034,5
1766062,5
1251588,4
4683331,4
146694,3
3759587,5
104339,3
1310158,1
728813,5
2376428,3
4845699,5
799589,5
1428878,4
5032164,5
5216152,5
4355712,5
2034077,4
1535330,4
1655024,3
5147163,2
2683505,5
1542185,4
3479194,5
4567887,5
3391887,5
3096234,5
4577475,5
3498824,5
232416,5
4521189,5
2380860,5
1432069,5
5107452,4
5234747,5
4956211,5
251558,4
132598,1
2307979,5
5034859,2
5211150,5
961834,5
1346493,1
2026271,4
4192289,5
2782806,1
4525392,4
193561,5
2537711,5
3522016,3
1935244,5
5239660,4
2391453,4
2593321,4
4768250,4
3520252,5
4561718,3
5154335,4
4855784,3
3784009,5
4176995,2
1340619,5
100140,4
1358333,1
5077848,4
1192028,5
4966328,5
1013913,5
1475333,1
3244043,1
1051356,4
1204576,2
4505753,5
3391628,4
2900347,4
4031592,5
1715502,2
2760282,2
468151,4
2994220,5
462632,5
3197943,4
2956357,5
4306978,4
773139,1
1275264,3
3052652,5
4765502,5
447012,5
1584435,5
473400,5
691900,1
2823969,2
2288915,5
905394,4
759430,4
838478,3
2775687,4
5070065,5
2698606,4
636269,1
4564769,5
4678937,4
4063415,5
2452641,5
4879295,4
4773631,3
961368,5
3734899,2
4530057,2
424139,2
4951244,5
423317,4
3184878,4
1387485,5
540814,5
663732,5
4073905,5
5214707,4
153046,4
4434775,3
4813925,1
4680898,5
31631,5
5193159,5
3990524,5
3784083,2
762471,4
3941177,1
282342,3
2514778,5
1638710,5
4361096,5
606756,2
3773315,5
2586362,4
2159883,5
2086776,5
3994894,2
11648,5
1801469,5
180473,4
3798137,4
510027,5
1316196,5
4396394,3
705650,5
1139394,1
1388842,5
3010700,5
839981,4
491325,5
2972634,3
261760,3
2975066,1
585142,5
2108151,4
1885366,5
3199090,5
3676739,1
2187214,1
4946499,4
2711598,5
2949374,1
864861,3
844387,5
3997977,3
3530812,4
2920727,2
4388528,5
3513038,4
1903824,4
2031850,3
265011,4
2735754,1
3046674,5
1574518,4
130371,5
4430762,1
3046301,3
4315722,4
2970885,5
5177599,5
2509497,1
391172,4
3646086,4
4761556,5
889890,5
3418220,5
1658565,3
1643250,4
2635574,3
3416608,4
5087312,5
3878923,2
796868,1
349390,5
918504,4
2147736,4
721939,5
2194646,4
4333402,3
725953,1
4042363,5
2137753,4
1496897,5
3941413,4
2345059,5
4703099,5
2220708,4
1370596,4
5216605,1
3765126,5
1607930,5
4777987,5
4139195,5
3288575,5
4153273,4
1644389,5
312277,2
3621765,5
1601799,5
123482,5
1405049,5
1093863,4
371369,5
4634374,1
2813477,2
2972284,5
4517384,4
3627663,5
3547786,5
595630,5
252481,5
1259119,2
1190766,3
921907,4
4409098,5
1748101,5
2342576,1
4950673,4
1401000,5
1353766,1
1934033,5
1788515,4
3937925,5
113539,1
4070560,4
4844920,5
3977824,5
4756114,5
1119016,5
4393933,1
1882258,5
52300,4
1780285,1
2602428,2
1262973,5
501998,2
2153152,4
4064388,4
1300766,3
4199649,3
2119906,5
157969,5
3971173,5
1371122,5
5156981,5
5242845,5
4590821,5
1277137,5
2765789,5
2945359,4
3981692,4
4021739,4
2441594,5
2942403,4
1838564,5
3820347,5
4106091,4
2377877,4
182389,5
2281069,1
384217,1
3700186,5
1181967,5
55798,5
890784,1
5215914,5
4687825,4
4374715,4
1214325,2
1583256,1
2011175,4
3740870,5
2096684,1
4592650,1
4249591,1
630270,1
4238288,2
4183349,5
1286299,5
2530226,5
1010078,5
4885135,1
121019,4
185231,5
3673800,1
3302016,1
128843,4
555161,5
4112918,1
792998,5
2815278,5
4956057,3
2649797,5
2211549,5
2559343,4
1441670,4
1200561,4
4482739,3
1884751,4
3933300,2
7016,4
2324603,5
3723455,5
1944907,4
4029652,1
2950849,4
3712044,5
1814235,5
1752075,5
5059319,2
2952598,3
975381,5
3105183,3
810994,4
987012,2
1331929,2
5036934,4
901612,4
1592362,2
2418200,1
2409842,4
3701061,4
3471010,3
2369062,2
4217727,5
1313384,5
226425,5
131011,4
2477355,3
2330672,5
3356401,4
570722,4
2871599,2
3248433,5
3850413,3
2072971,5
4991027,3
942389,4
1838624,5
2794607,4
823048,3
3904670,4
3137601,5
4848158,1
5131176,5
2117777,2
4722311,1
1967798,5
831081,5
4867823,5
2230082,5
776960,5
1653881,5
4760137,1
1012527,4
3738871,4
4623653,4
962139,5
3512949,4
2514220,2
599112,3
3962117,5
3886045,3
2365555,2
4242707,4
3561778,5
2101284,2
1521517,2
4820860,5
255454,1
1263263,4
2554556,3
4300457,5
5229528,1
1769902,1
3713863,4
2280083,5
719144,4
436704,1
3139078,5
4247486,3
2622373,1
1830164,4
376057,5
4179660,2
2660371,5
2865479,4
1234971,5
1405776,1
4289280,4
332626,5
1077777,5
3649090,1
4630984,5
286022,5
4226154,5
367538,4
4125716,5
5001706,4
1695323,5
354318,5
686473,4
4673098,4
2409610,5
458351,4
2168658,5
433881,5
395913,4
3395075,4
597320,4
470840,3
2963836,5
1925066,4
4600372,5
5012784,2
4355268,5
1465356,5
591480,5
4973352,2
3133001,4
4766314,5
2379799,5
2466585,4
3018354,2
2239103,5
2792089,2
3711140,5
3906490,1
531904,3
2052522,1
612503,4
4614270,2
3119267,4
742011,1
327537,4
960121,1
965092,4
4615876,4
2356124,4
3481563,1
1498062,5
108614,3
3751186,3
513208,4
1273106,1
306555,5
1062134,5
2272575,4
4965394,3
1481066,3
5089063,5
436155,4
31825,4
1961265,3
4879904,3
933591,5
2478975,4
173686,4
1592423,5
2916710,3
1328733,5
1069806,3
1990565,5
1565422,1
902746,1
4492787,1
260950,5
3919602,1
1086263,4
3497315,4
419858,1
3124190,4
603134,3
3581698,1
2303214,4
2447353,1
3665598,4
937573,2
3999228,4
5160975,1
3138787,5
705112,1
4202224,1
3377357,5
4821033,5
3028009,4
4495061,2
1019591,3
1488941,1
2802386,4
2627052,5
1711386,5
3687967,4
83435,5
2681972,4
4146646,2
4974365,1
2996162,5
3533965,1
150172,1
4759587,4
5165099,5
1665705,4
3181974,5
2242142,4
1078384,1
4521053,4
2772098,4
5131179,4
1924896,5
3986676,1
3137576,1
2681122,5
1447649,5
1134473,4
1288048,4
441350,3
2670986,5
3399648,3
3704390,4
3460796,5
5240659,5
3150106,5
4907524,5
1008103,5
4484091,1
60494,1
540047,3
3807183,1
9498,2
3739423,1
1259122,3
2170471,1
3051142,1
2769108,5
4050727,5
169809,5
1328674,5
923013,3
653443,5
5015967,5
1753105,4
3144639,5
3429244,4
2126254,1
4813060,5
1370920,5
3009149,5
4625880,5
3969440,5
2667637,5
4392470,4
3400420,2
1957342,5
752931,5
4097377,5
280400,1
899579,5
1241093,5
1278246,3
906496,4
5248546,4
67767,5
4989440,3
1170625,4
762507,1
5133420,4
357325,5
4581400,5
817575,4
271301,3
4706958,4
4119007,5
4357391,4
4109880,5
3311749,5
4035534,5
2542399,4
1177398,5
3356245,2
3743206,1
1713703,3
1543173,2
1991818,5
1812497,5
3066656,5
4611543,5
237130,5
4472381,4
470536,4
385811,5
4845168,1
5032880,5
4890172,2
2578167,3
2540552,3
1106187,5
255444,5
3941311,3
1963127,5
1287042,5
56732,1
1131515,1
4234472,1
4475772,5
968379,1
5068642,5
481970,3
2151336,5
878136,5
185154,1
1979399,5
4183536,5
1357816,4
3042014,1
2285534,5
5033322,5
3390244,3
2445221,4
4482090,4
2084500,1
885468,4
508274,5
39654,2
2032103,5
3483266,2
406759,4
3530215,1
3454906,3
1838737,5
2881712,5
1729450,1
3894093,5
2286706,2
4452520,1
777541,4
2038492,2
1728759,5
4989868,2
4792737,1
4021031,5
2436618,5
4146098,4
5191844,4
2756566,4
1049681,4
1581773,5
769414,2
332501,2
1852127,3
2306290,5
4601762,5
3867221,1
2301131,5
279894,5
1361101,5
1848912,4
2515111,3
2416408,1
1799479,2
663620,4
2622941,5
2516865,4
1032153,3
2213886,5
1916940,5
138315,2
198637,4
5164624,1
3195282,5
375363,5
3532013,2
2941170,5
2266903,5
4167801,5
3329735,2
290185,2
2220712,4
572281,5
4976310,4
2372780,3
2611189,5
1061146,4
3749575,3
1311760,3
4287639,5
770872,5
2225839,2
3078824,5
4839633,5
4052209,5
1207548,5
3411599,4
4127003,4
5181562,5
1518835,5
1109240,5
585815,5
1074426,5
4519594,3
5117047,4
1119093,2
2375776,5
4281362,5
1902024,3
4653231,2
1954504,5
3829231,5
3609565,3
1134846,4
4480733,1
283619,4
1335487,1
2974909,4
1012793,1
2281832,2
1763739,5
4988577,4
90143,3
3551810,1
2191945,5
2946419,4
792214,1
1120118,1
1050593,5
5153676,3
3140793,2
1219888,4
1749849,5
4017808,3
50858,3
3292671,5
4618585,4
779975,5
501648,5
1794113,1
1900695,1
2816842,4
1489120,1
1841866,1
1205901,5
1354068,5
1874869,4
5241426,5
2536581,2
876984,4
2412731,3
1110620,1
3513723,2
2217748,5
4783629,5
2465507,1
352153,2
2318550,1
3763422,4
837742,5
4458302,5
